,id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_drive_s_h,p_bias,p_output_db,p_hpf_freq,p_hpf_reso,p_hat_drive_s_h,p_hat_bias,p_hat_output_db,p_hat_hpf_freq,p_hat_hpf_reso,class,x_emb_n=0,y_emb_n=0,colour_n=0,x_emb_n=5,y_emb_n=5,colour_n=5,x_emb_n=10,y_emb_n=10,colour_n=10,x_emb_n=25,y_emb_n=25,colour_n=25,x_emb_n=100,y_emb_n=100,colour_n=100
540,540,audio_540.wav,0.575997531414032,0.4477725923061371,0.6215609312057495,0.3773309588432312,0.0455633997917175,-0.0704416334629058,0.32842565,0.81368655,0.28746718,0.011788726,0.39727587,0.1855944,0.7241418,0.44855893,0.10268156,0.057634573,-1,-0.15091106,6.6808605,#086f7f,8.623454,1.6289388,#fbf37f,2.0896204,7.775008,#070a7f,2.6123948,10.998865,#08567f,-0.024690991,8.730236,#05267f
541,541,audio_541.wav,0.575997531414032,0.4477725923061371,0.7463023066520691,0.1567515283823013,0.1703047752380371,-0.2910210639238357,0.54093826,0.0856716,0.44731903,0.9756695,0.73798454,0.17455597,0.7913155,0.45953044,0.6715024,0.43829703,-1,10.045136,8.660563,#f9c97f,0.36901218,-4.426162,#0d137f,7.956203,15.42799,#e2ee7f,11.398177,14.157604,#f6d77f,9.453969,13.153143,#f9da7f
542,542,audio_542.wav,0.575997531414032,0.4477725923061371,0.7481832504272461,0.2179652899503708,0.1721857190132141,-0.2298073023557663,0.4457432,0.06599581,0.15984303,0.7856108,0.20332319,0.1935944,0.77321285,0.45743552,0.72330403,0.58711463,-1,9.092838,9.457262,#e3ed7f,1.528628,-4.808635,#2f057f,6.7502623,15.629111,#b5f47f,10.292836,14.821932,#d8f27f,8.438962,13.857026,#dff77f
543,543,audio_543.wav,0.575997531414032,0.4477725923061371,0.7452584505081177,0.1556019037961959,0.1692609190940857,-0.2921706885099411,0.80615884,0.28208524,0.840143,0.7734402,0.13423777,0.16607645,0.78971845,0.45043802,0.6693175,0.45412797,-1,8.964704,8.636487,#e0c87f,1.2480079,-4.087611,#27207f,6.960622,14.884768,#bdde7f,10.261371,13.886905,#d7cc7f,8.382535,12.97493,#ded37f
544,544,audio_544.wav,0.575997531414032,0.4477725923061371,0.7461220622062683,0.2237987667322158,0.1701245307922363,-0.2239738255739212,0.3280993,0.9496188,0.68854535,0.6352203,0.9400879,0.17553398,0.76610357,0.43330428,0.7318589,0.65007955,-1,7.2827735,7.3262744,#b88c7f,1.7992536,-1.9368213,#376f7f,6.992828,12.890637,#bea27f,9.48104,12.217931,#c2887f,7.371785,11.136837,#c4887f
545,545,audio_545.wav,0.575997531414032,0.4477725923061371,0.6877740025520325,0.2422071248292923,0.1117764711380004,-0.2055654674768448,0.6474308,0.5774715,0.346345,0.27792197,0.0871321,0.21506427,0.77312934,0.4775184,0.36297405,0.15897787,-1,4.0752125,9.563566,#6cf27f,5.727082,-2.766478,#a8507f,3.3673701,12.468788,#36967f,6.0006537,13.640912,#64c27f,3.9337234,12.644877,#6bc67f
546,546,audio_546.wav,0.575997531414032,0.4477725923061371,0.7260984182357788,0.2238057553768158,0.1501008868217468,-0.2239668369293213,0.23392475,0.81104124,0.20358968,0.5058146,0.68999493,0.1641859,0.79393864,0.4581118,0.551094,0.31997597,-1,5.871831,7.5407634,#96967f,3.3051827,-1.6835915,#62787f,5.8132596,12.170354,#928d7f,8.043499,12.190043,#9b877f,5.822122,11.1982765,#9c8b7f
547,547,audio_547.wav,0.575997531414032,0.4477725923061371,0.6282013058662415,0.3515716791152954,0.0522037744522094,-0.0962009131908416,0.0620746,0.85012376,0.44107044,0.13380808,0.62051666,0.21061173,0.7227177,0.45431182,0.13959266,0.073836885,-1,2.4821775,5.4836583,#46397f,5.7612243,1.3559508,#a9e97f,4.7976003,8.4046135,#6c1d7f,5.089415,9.526663,#4b1a7f,2.8145647,8.56715,#4e207f
548,548,audio_548.wav,0.575997531414032,0.4477725923061371,0.747840166091919,0.2208249419927597,0.1718426346778869,-0.2269476503133773,0.5174399,0.6896139,0.6976141,0.88974524,0.193596,0.17849065,0.77813846,0.44979855,0.71682715,0.5692152,-1,9.38117,9.382096,#e9e97f,1.2479845,-4.830466,#27047f,6.8363824,15.906252,#b8fc7f,10.600228,14.814805,#e0f27f,8.721028,13.804812,#e6f57f
549,549,audio_549.wav,0.575997531414032,0.4477725923061371,0.745576798915863,0.1558668464422226,0.169579267501831,-0.2919057458639145,0.94652504,0.9456307,0.57469636,0.8307444,0.7590991,0.17197576,0.79008806,0.45317328,0.6681903,0.43900356,-1,5.66447,4.3287544,#92047f,2.3517177,1.4520935,#46ec7f,7.930154,9.724035,#e1447f,8.675408,8.990472,#ac057f,6.3716598,7.9622703,#aa077f
550,550,audio_550.wav,0.575997531414032,0.4477725923061371,0.664239227771759,0.304784208536148,0.088241696357727,-0.142988383769989,0.71495026,0.16517305,0.051714063,0.24862266,0.19537425,0.20398259,0.7551132,0.46141323,0.2464281,0.10901186,-1,3.6413121,9.706435,#62f87f,6.3321004,-2.2137692,#b9657f,2.7952867,11.885355,#21847f,4.9925838,13.230353,#49b17f,3.1232798,12.327502,#56b97f
551,551,audio_551.wav,0.575997531414032,0.4477725923061371,0.7495065331459045,0.1937513500452041,0.1735090017318725,-0.2540212422609329,0.78199923,0.8780422,0.82197607,0.8802585,0.15940231,0.17996594,0.7875235,0.46120477,0.7068409,0.4954949,-1,8.98432,8.98754,#e0d87f,1.3881574,-4.410181,#2b147f,6.6778517,15.370544,#b2ec7f,10.39362,14.3829155,#dbe07f,8.235999,13.495275,#dae87f
552,552,audio_552.wav,0.575997531414032,0.4477725923061371,0.7018880248069763,0.2348436713218689,0.1258904933929443,-0.2129289209842682,0.82166964,0.6725958,0.88698083,0.36666209,0.8370872,0.20327765,0.7761161,0.478818,0.43012482,0.21351072,-1,4.289533,7.2103524,#71877f,4.5891314,-0.6174631,#87a07f,5.073761,10.6043825,#765e7f,6.619802,11.195603,#755e7f,4.4333916,10.429902,#786c7f
553,553,audio_553.wav,0.575997531414032,0.4477725923061371,0.7060229182243347,0.231482058763504,0.1300253868103027,-0.216290533542633,0.7488263,0.27736557,0.624103,0.38530004,0.471098,0.19320987,0.78630674,0.4751521,0.44952253,0.21710642,-1,5.180524,8.890714,#86d37f,4.4411845,-2.5095084,#835a7f,4.5797863,12.488246,#64967f,7.16702,13.019552,#83a87f,4.9483204,11.974919,#85aa7f
554,554,audio_554.wav,0.575997531414032,0.4477725923061371,0.7477148175239563,0.1921795159578323,0.1717172861099243,-0.2555930763483047,0.11216444,0.67969644,0.938595,0.9823027,0.13122892,0.18539083,0.78048724,0.46116966,0.6857942,0.50226045,-1,9.362737,9.449953,#e9ed7f,1.3221099,-4.8951144,#29027f,6.778301,15.884827,#b6fc7f,10.483927,15.000105,#ddf97f,8.630609,13.979035,#e4fc7f
555,555,audio_555.wav,0.575997531414032,0.4477725923061371,0.7466573715209961,0.2253388315439224,0.1706598401069641,-0.2224337607622146,0.18836564,0.99568176,0.41971278,0.6784285,0.8373241,0.17832613,0.76919186,0.4382596,0.7394917,0.6451557,-1,7.8024297,6.7334146,#c4717f,1.2544701,-1.6438903,#277a7f,7.7400374,12.867606,#daa27f,9.94961,11.78753,#cf767f,7.951003,10.804236,#d27b7f
556,556,audio_556.wav,0.575997531414032,0.4477725923061371,0.6725341081619263,0.2494595050811767,0.0965365767478942,-0.1983130872249603,0.42260003,0.63163245,0.78655744,0.24953383,0.5322309,0.25411895,0.7339833,0.4828506,0.29785866,0.15023121,-1,3.4146006,9.261927,#5ce47f,6.1060104,-2.2983873,#b2627f,3.1081376,11.904178,#2d857f,5.328348,13.244321,#52b27f,3.3565714,12.179483,#5cb37f
557,557,audio_557.wav,0.575997531414032,0.4477725923061371,0.7180326581001282,0.2280054688453674,0.1420351266860962,-0.2197671234607696,0.007913828,0.4296232,0.02392155,0.5714389,0.8613452,0.17432873,0.79382306,0.46523744,0.5099826,0.27173206,-1,4.769169,4.9466724,#7c207f,3.3814828,1.1749868,#64e27f,6.767532,9.67706,#b6437f,7.635852,9.487839,#90197f,5.4199786,8.371843,#91187f
558,558,audio_558.wav,0.575997531414032,0.4477725923061371,0.6051067113876343,0.3696087002754211,0.0291091799736022,-0.0781638920307159,0.5762158,0.873105,0.5971414,0.13734668,0.971371,0.2848004,0.6621975,0.46873692,0.11167793,0.07632498,-1,1.8656541,9.187025,#38e17f,7.5697603,-1.6689827,#dd797f,1.9574546,10.722528,#02627f,3.8677657,12.903141,#2aa47f,1.740588,11.8315325,#33a57f
559,559,audio_559.wav,0.575997531414032,0.4477725923061371,0.6920663714408875,0.2827543914318084,0.1160688400268554,-0.1650182008743286,0.94969845,0.7776833,0.18367124,0.4643486,0.08934498,0.18323773,0.7932773,0.46426576,0.37716147,0.15459383,-1,4.4798703,4.7343016,#75177f,3.348533,1.4695047,#63ed7f,6.879415,9.386851,#ba3a7f,7.5289445,9.103624,#8d097f,5.025259,8.167192,#87107f
560,560,audio_560.wav,0.575997531414032,0.4477725923061371,0.6937900185585022,0.2403754591941833,0.1177924871444702,-0.2073971331119537,0.20337409,0.7950999,0.8706695,0.3419038,0.5683613,0.20149207,0.7793324,0.47625837,0.3863111,0.17389531,-1,4.3010445,8.127991,#71b17f,4.997092,-1.5021917,#937f7f,4.273396,11.415053,#58767f,6.378899,12.165002,#6e867f,4.1765842,11.121342,#71887f
