,id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_freq_hz,p_fine_hz,p_feedback,p_hat_freq_hz,p_hat_fine_hz,p_hat_feedback,class,x_emb_n=0,y_emb_n=0,colour_n=0,x_emb_n=5,y_emb_n=5,colour_n=5,x_emb_n=10,y_emb_n=10,colour_n=10,x_emb_n=25,y_emb_n=25,colour_n=25,x_emb_n=100,y_emb_n=100,colour_n=100
936,936,audio_936.wav,0.6104051470756531,0.4509032666683197,0.8689290285110474,0.0649923905730247,0.2585238814353943,-0.3859108760952949,0.7801699,0.7297215,0.9582053,0.6644291,0.6463214,0.591841,-1,11.568786,13.893694,#fcec7f,7.014438,14.868645,#bbef7f,8.360345,12.191492,#bff87f,9.500224,13.93358,#d6eb7f,10.696431,15.669114,#ebee7f
937,937,audio_937.wav,0.6104051470756531,0.4509032666683197,0.7965636849403381,0.3350796997547149,0.186158537864685,-0.1158235669136047,0.052148044,0.3913868,0.49611896,0.25457516,0.3594458,0.8698288,-1,-4.35126,12.301935,#05d87f,-3.9865036,8.545323,#0b9d7f,-6.106965,10.473313,#02dd7f,-5.784861,10.526188,#03b97f,-4.1488643,10.364548,#03a67f
938,938,audio_938.wav,0.6104051470756531,0.4509032666683197,0.8025414347648621,0.3376482427120209,0.1921362876892089,-0.1132550239562988,0.07583177,0.75356317,0.15085584,0.27215573,0.37849373,0.8650852,-1,-4.155856,10.940666,#08c67f,-3.4280112,7.6697574,#14917f,-5.7380214,9.404186,#07cc7f,-5.8862987,9.421398,#01a97f,-4.1316543,9.306143,#03987f
939,939,audio_939.wav,0.6104051470756531,0.4509032666683197,0.8006428480148315,0.3340266942977905,0.1902377009391784,-0.1168765723705291,0.06884104,0.8108965,0.83815694,0.26697725,0.37371558,0.8672246,-1,-4.7078285,11.063436,#00c87f,-3.9354203,7.547258,#0c907f,-6.201047,9.478748,#01cd7f,-5.465644,9.51381,#07aa7f,-3.6691675,9.4261055,#0a9a7f
940,940,audio_940.wav,0.6104051470756531,0.4509032666683197,0.8690164685249329,0.0643415004014968,0.2586113214492798,-0.3865617662668228,0.8698267,0.9441152,0.41624677,0.6684265,0.6453896,0.58763576,-1,9.787195,7.61945,#e09b7f,9.377754,9.259336,#e1a67f,12.159122,7.4027014,#f1ac7f,10.728466,8.559954,#e79c7f,10.519988,9.653972,#e89d7f
941,941,audio_941.wav,0.6104051470756531,0.4509032666683197,0.8687228560447693,0.0646697953343391,0.2583177089691162,-0.3862334713339805,0.9352896,0.74403924,0.43943614,0.6579599,0.6495285,0.5985157,-1,9.5702715,1.872206,#dd517f,10.760069,4.285341,#f7657f,12.7410345,2.6524584,#f9617f,11.890129,3.7521377,#f7567f,11.629093,5.166141,#f9607f
942,942,audio_942.wav,0.6104051470756531,0.4509032666683197,0.8690362572669983,0.0592681095004081,0.2586311101913452,-0.3916351571679115,0.7307507,0.5870748,0.16862547,0.66789734,0.6457291,0.58882546,-1,11.634119,15.3108635,#fdff7f,6.1788435,15.816647,#aefb7f,7.043033,12.116647,#aef77f,9.572745,15.106359,#d7fc7f,10.567008,16.800669,#e9fd7f
943,943,audio_943.wav,0.6104051470756531,0.4509032666683197,0.868722677230835,0.0663258284330368,0.2583175301551819,-0.3845774382352829,0.9011191,0.32842565,0.81368655,0.65510136,0.65017325,0.6007762,-1,9.508794,4.310822,#dc707f,10.419513,6.7826757,#f2867f,12.287965,5.208629,#f3897f,11.657001,6.164698,#f4797f,10.628412,7.5302052,#e9807f
944,944,audio_944.wav,0.6104051470756531,0.4509032666683197,0.8138963580131531,0.3385165929794311,0.2034912109375,-0.1123866736888885,0.28746718,0.011788726,0.39727587,0.3171587,0.42371592,0.8521228,-1,-1.0011365,-1.7396743,#39227f,0.61112386,-2.5735574,#550c7f,1.2105706,-1.2978392,#62227f,1.1895614,-1.0948342,#630e7f,1.5828784,-1.1336461,#5c0c7f
945,945,audio_945.wav,0.6104051470756531,0.4509032666683197,0.8687252998352051,0.0662540793418884,0.258320152759552,-0.3846491873264313,0.54093826,0.0856716,0.44731903,0.65639186,0.6493921,0.6001144,-1,9.500245,0.7584809,#dc427f,10.32508,3.392841,#f05a7f,12.279048,1.6051264,#f3507f,12.014196,2.773913,#f9477f,11.526845,4.018721,#f8517f
946,946,audio_946.wav,0.6104051470756531,0.4509032666683197,0.8677849173545837,0.0741914808750152,0.2573797702789306,-0.3767117857933044,0.9756695,0.73798454,0.4457432,0.6352182,0.6526141,0.6212469,-1,9.057316,-0.9516642,#d52c7f,9.562878,1.8566921,#e4467f,11.630965,0.053787895,#ea387f,11.898346,0.7751599,#f72a7f,11.088674,2.3599942,#f13b7f
947,947,audio_947.wav,0.6104051470756531,0.4509032666683197,0.8006598949432373,0.3354445993900299,0.1902547478675842,-0.1154586672782898,0.06599581,0.15984303,0.7856108,0.2664364,0.37281704,0.86762094,-1,-4.550693,11.187085,#02c97f,-3.8686118,7.7789197,#0d937f,-6.1688466,9.590787,#01cf7f,-5.573869,9.662405,#06ac7f,-3.828547,9.582054,#089c7f
948,948,audio_948.wav,0.6104051470756531,0.4509032666683197,0.7986451983451843,0.3355936408042907,0.1882400512695312,-0.1153096258640289,0.20332319,0.80615884,0.28208524,0.25940743,0.36416736,0.8689304,-1,-3.4301243,2.3869784,#13587f,-2.166068,0.82643896,#28397f,-2.2297275,2.4288404,#355d7f,-2.4635923,2.443691,#31427f,-1.012283,2.2981257,#343a7f
949,949,audio_949.wav,0.6104051470756531,0.4509032666683197,0.8689959645271301,0.0593136735260486,0.258590817451477,-0.391589593142271,0.840143,0.7734402,0.13423777,0.6689929,0.6447882,0.5866445,-1,9.80828,9.242568,#e1b07f,8.871757,10.836201,#d9ba7f,11.297158,9.011194,#e6c67f,10.193324,10.226343,#e0b57f,10.49256,11.670435,#e7b87f
950,950,audio_950.wav,0.6104051470756531,0.4509032666683197,0.828685462474823,0.3317815959453583,0.2182803153991699,-0.1191216707229614,0.3280993,0.9496188,0.68854535,0.39443767,0.50385886,0.80610615,-1,1.1372488,-3.5968165,#5a0a7f,2.920501,-3.5041685,#7a007f,3.6299577,-2.5904112,#810e7f,3.7053428,-1.7642382,#86057f,3.9439185,-1.8043953,#81037f
951,951,audio_951.wav,0.6104051470756531,0.4509032666683197,0.8690248727798462,0.0605131722986698,0.2586197257041931,-0.3903900943696499,0.6352203,0.9400879,0.6474308,0.66840047,0.6453198,0.58640707,-1,9.840977,8.287116,#e1a47f,9.228443,9.975888,#dfaf7f,11.859446,8.057356,#edb77f,10.555014,9.19218,#e5a57f,10.472436,10.48856,#e7a87f
952,952,audio_952.wav,0.6104051470756531,0.4509032666683197,0.8688386082649231,0.0637354180216789,0.25843346118927,-0.3871678486466408,0.5774715,0.346345,0.27792197,0.66124177,0.6487146,0.595345,-1,9.133368,2.8646333,#d65e7f,10.545763,5.50084,#f4757f,12.700742,3.832784,#f8747f,11.442779,4.8064957,#f1657f,11.209702,6.2719,#f36f7f
953,953,audio_953.wav,0.6104051470756531,0.4509032666683197,0.7986024022102356,0.3352819085121155,0.1881972551345825,-0.1156213581562042,0.0871321,0.23392475,0.81104124,0.26023293,0.3657734,0.8685813,-1,-4.6106987,10.754946,#01c47f,-3.8099806,7.2635264,#0e8c7f,-6.120893,9.073665,#02c77f,-5.362197,9.232083,#08a67f,-3.6215465,9.0988865,#0b957f
954,954,audio_954.wav,0.6104051470756531,0.4509032666683197,0.794154167175293,0.3353801965713501,0.1837490200996399,-0.1155230700969696,0.20358968,0.5058146,0.68999493,0.25074086,0.3525332,0.86949396,-1,-3.3721712,2.2701879,#14567f,-2.193031,0.65570366,#28367f,-2.311612,2.4423113,#345e7f,-2.531441,2.312771,#30407f,-1.0453914,2.2010262,#33397f
955,955,audio_955.wav,0.6104051470756531,0.4509032666683197,0.7941022515296936,0.3360483646392822,0.1836971044540405,-0.1148549020290374,0.0620746,0.85012376,0.44107044,0.24713127,0.34893227,0.8705453,-1,-4.4126477,11.6186285,#04cf7f,-3.8081553,8.104282,#0e977f,-6.0304904,9.946445,#03d57f,-5.7429676,10.01962,#03b27f,-3.9858575,9.870446,#05a07f
956,956,audio_956.wav,0.6104051470756531,0.4509032666683197,0.8025200963020325,0.3352009057998657,0.1921149492263794,-0.1157023608684539,0.13380808,0.62051666,0.5174399,0.27378413,0.3811121,0.865062,-1,-4.3612165,7.3538213,#05987f,-3.046196,4.710982,#1a6b7f,-4.805382,6.4735303,#139e7f,-4.243039,6.002878,#18777f,-3.1107259,6.383921,#13717f
957,957,audio_957.wav,0.6104051470756531,0.4509032666683197,0.8690346479415894,0.0568555928766727,0.2586295008659363,-0.3940476737916469,0.6896139,0.6976141,0.88974524,0.6689906,0.64521307,0.58740604,-1,11.237353,12.606111,#f7dc7f,7.686973,13.913593,#c6e27f,9.546823,11.635745,#cff07f,9.533976,12.828459,#d7db7f,10.825827,14.514778,#edde7f
958,958,audio_958.wav,0.6104051470756531,0.4509032666683197,0.8026784658432007,0.3353768289089203,0.1922733187675476,-0.1155264377593994,0.193596,0.94652504,0.9456307,0.27599803,0.38330415,0.86347884,-1,-3.6404684,3.603447,#10677f,-2.520712,1.6683137,#23437f,-2.7787085,3.2581143,#2e6a7f,-2.975164,3.0567365,#294b7f,-1.4983679,3.101346,#2c457f
959,959,audio_959.wav,0.6104051470756531,0.4509032666683197,0.8687260150909424,0.0650996714830398,0.2583208680152893,-0.3858035951852798,0.57469636,0.8307444,0.7590991,0.65706927,0.649828,0.5993054,-1,9.566479,2.7430325,#dd5c7f,10.992775,5.208556,#fb717f,13.091432,3.4510527,#fd6e7f,11.836858,4.4867744,#f7607f,11.539533,6.103181,#f86d7f
960,960,audio_960.wav,0.6104051470756531,0.4509032666683197,0.8690954446792603,0.0589014962315559,0.2586902976036072,-0.3920017704367637,0.71495026,0.16517305,0.051714063,0.6688125,0.64563406,0.58828986,-1,11.020838,13.703582,#f3ea7f,7.3823376,14.860834,#c1ef7f,8.441785,11.649529,#c1f07f,9.9486885,13.700777,#dce87f,10.234378,15.4190235,#e3ea7f
961,961,audio_961.wav,0.6104051470756531,0.4509032666683197,0.7965672612190247,0.3351350724697113,0.1861621141433715,-0.1157681941986084,0.24862266,0.19537425,0.78199923,0.2563158,0.35838106,0.87132627,-1,-2.7467384,0.4358345,#1e3e7f,-1.2529576,-1.1781069,#371f7f,-0.86726695,0.28831455,#473b7f,-0.68502355,-0.032843716,#491e7f,-0.19968674,0.45462355,#41217f
962,962,audio_962.wav,0.6104051470756531,0.4509032666683197,0.8687596917152405,0.0631646662950515,0.2583545446395874,-0.3877386003732681,0.8780422,0.82197607,0.8802585,0.6566263,0.64896876,0.59930855,-1,9.860605,7.268172,#e1977f,9.573946,8.925085,#e4a27f,12.31171,7.1215935,#f3a87f,10.968008,8.145311,#eb967f,10.462792,9.345446,#e7997f
963,963,audio_963.wav,0.6104051470756531,0.4509032666683197,0.8025648593902588,0.3358244895935058,0.1921597123146057,-0.1150787770748138,0.15940231,0.82166964,0.6725958,0.27533075,0.38259694,0.8645935,-1,-3.9558132,4.7797723,#0b767f,-2.754132,2.8208733,#1f527f,-3.4500306,4.3169866,#257b7f,-3.4097912,4.085595,#235a7f,-2.133904,4.281046,#22557f
964,964,audio_964.wav,0.6104051470756531,0.4509032666683197,0.8687351942062378,0.0650296732783317,0.2583300471305847,-0.3858735933899879,0.88698083,0.36666209,0.8370872,0.6536663,0.650532,0.6021328,-1,9.634105,4.3255067,#de717f,10.451704,7.0276046,#f3897f,12.315194,5.22407,#f38a7f,11.6206455,6.2834964,#f47b7f,10.538148,7.5500793,#e8807f
965,965,audio_965.wav,0.6104051470756531,0.4509032666683197,0.8690242767333984,0.0605117306113243,0.2586191296577453,-0.3903915360569954,0.7488263,0.27736557,0.624103,0.6681504,0.6452964,0.5883071,-1,11.362539,15.092423,#f9fc7f,6.3121176,15.925165,#b0fc7f,6.974416,12.2897625,#adfa7f,9.45662,15.249364,#d6fe7f,10.882954,16.798767,#edfd7f
966,966,audio_966.wav,0.6104051470756531,0.4509032666683197,0.8409684300422668,0.3283605277538299,0.2305632829666137,-0.1225427389144897,0.38530004,0.471098,0.11216444,0.44127,0.55295616,0.77170074,-1,3.658814,-4.3148146,#81017f,5.7281966,-3.0086832,#a7077f,6.3857965,-3.4207053,#a6007f,6.400239,-2.0814428,#ab007f,6.7387424,-1.8782632,#ad027f
967,967,audio_967.wav,0.6104051470756531,0.4509032666683197,0.8690814971923828,0.0590728744864463,0.2586763501167297,-0.3918303921818733,0.67969644,0.938595,0.9823027,0.666205,0.64718235,0.59086823,-1,11.357128,12.4852705,#f9da7f,7.571032,13.750649,#c4e07f,9.648201,11.584102,#d0ef7f,9.442244,12.610817,#d5d87f,10.828302,14.410302,#eddd7f
968,968,audio_968.wav,0.6104051470756531,0.4509032666683197,0.7986540198326111,0.3351887166500091,0.188248872756958,-0.1157145500183105,0.13122892,0.18836564,0.99568176,0.26325217,0.3689077,0.86836696,-1,-4.4863963,7.4420276,#03997f,-3.165359,4.738962,#186b7f,-4.9572015,6.604316,#11a07f,-4.139031,6.118516,#19787f,-3.0912893,6.5266953,#13737f
969,969,audio_969.wav,0.6104051470756531,0.4509032666683197,0.867792010307312,0.0746829733252525,0.2573868632316589,-0.3762202933430671,0.41971278,0.6784285,0.8373241,0.6401897,0.64790076,0.61827946,-1,5.9652886,-4.353753,#a5007f,7.055226,-2.0197754,#bc147f,8.180001,-2.9318979,#bd087f,8.392416,-1.8584374,#c7037f,8.513375,-1.4145671,#c8087f
970,970,audio_970.wav,0.6104051470756531,0.4509032666683197,0.8680300116539001,0.0714452192187309,0.257624864578247,-0.3794580474495888,0.42260003,0.63163245,0.78655744,0.64194095,0.65006906,0.6148459,-1,6.067235,-4.257386,#a7027f,7.2299557,-1.8579376,#bf167f,8.403818,-2.8618865,#c0097f,8.692656,-1.818709,#cb047f,8.777981,-1.1817095,#cd0b7f
971,971,audio_971.wav,0.6104051470756531,0.4509032666683197,0.804764449596405,0.3379517197608948,0.1943593025207519,-0.1129515469074249,0.24953383,0.5322309,0.007913828,0.2804561,0.38647422,0.8643667,-1,-2.2994955,0.16254272,#253b7f,-0.8403371,-1.285547,#3d1d7f,-0.3933211,0.22638512,#4d3a7f,-0.28512663,0.03579305,#4f1f7f,0.28756836,0.29123345,#481f7f
972,972,audio_972.wav,0.6104051470756531,0.4509032666683197,0.8651431202888489,0.087006852030754,0.2547379732131958,-0.3638964146375656,0.4296232,0.02392155,0.5714389,0.61083955,0.64422935,0.64723796,-1,6.030248,-4.239093,#a6027f,7.268279,-1.8422741,#bf167f,8.423376,-2.904321,#c0097f,8.59671,-1.7670174,#ca057f,8.733511,-1.225093,#cc0a7f
973,973,audio_973.wav,0.6104051470756531,0.4509032666683197,0.8689987063407898,0.0643170326948165,0.2585935592651367,-0.3865862339735031,0.8613452,0.5762158,0.873105,0.6661191,0.6458832,0.5892663,-1,10.091371,7.77445,#e59d7f,9.444227,9.596752,#e2aa7f,12.272915,7.6275296,#f3b07f,10.836454,8.761026,#e99f7f,10.543137,9.977193,#e8a17f
974,974,audio_974.wav,0.6104051470756531,0.4509032666683197,0.8664565682411194,0.0811967924237251,0.2560514211654663,-0.3697064742445946,0.5971414,0.13734668,0.971371,0.6266171,0.648552,0.63115185,-1,9.640091,4.3745303,#de717f,10.504464,6.8976083,#f3877f,12.303474,5.1414833,#f3887f,11.703246,6.171296,#f5797f,10.466791,7.556737,#e7817f
975,975,audio_975.wav,0.6104051470756531,0.4509032666683197,0.8687240481376648,0.0666442811489105,0.2583189010620117,-0.3842589855194092,0.94969845,0.7776833,0.18367124,0.65452784,0.65078807,0.60216486,-1,9.019684,0.6433513,#d4417f,10.058206,3.2470968,#ec587f,11.940235,1.6890981,#ee527f,11.66024,2.569926,#f4447f,11.239164,3.872481,#f34f7f
976,976,audio_976.wav,0.6104051470756531,0.4509032666683197,0.8611149191856384,0.093060664832592,0.2507097721099853,-0.3578426018357277,0.4643486,0.08934498,0.20337409,0.57991993,0.6241924,0.68846345,-1,7.5792875,-3.4520884,#be0c7f,8.22646,-0.70428616,#cf257f,9.857617,-2.1284776,#d3157f,10.048317,-1.3435616,#de0b7f,9.80662,-0.16917047,#dd197f
977,977,audio_977.wav,0.6104051470756531,0.4509032666683197,0.869056224822998,0.0570676252245903,0.2586510777473449,-0.3938356414437294,0.7950999,0.8706695,0.3419038,0.6695137,0.6449411,0.5872992,-1,10.987633,13.2684765,#f3e47f,7.6298256,14.531785,#c5ea7f,8.7503395,11.57832,#c5ef7f,9.849849,13.388797,#dbe37f,10.364549,15.294145,#e5e97f
978,978,audio_978.wav,0.6104051470756531,0.4509032666683197,0.8688583374023438,0.0628111809492111,0.2584531903266907,-0.3880920857191086,0.5683613,0.8123892,0.41874135,0.6604406,0.6496403,0.5954926,-1,9.311104,2.4963996,#d9597f,10.759035,4.981925,#f76e7f,12.785077,3.2467422,#f96a7f,11.636367,4.2761354,#f45d7f,11.417165,5.75858,#f6687f
979,979,audio_979.wav,0.6104051470756531,0.4509032666683197,0.8690440654754639,0.060182012617588,0.2586389183998108,-0.3907212540507316,0.6276043,0.9278957,0.5242111,0.66733885,0.6461051,0.5886711,-1,9.789238,7.3922505,#e0987f,9.508991,9.150932,#e3a57f,12.256403,7.3872795,#f2ac7f,10.881337,8.369191,#e9997f,10.451606,9.727575,#e79e7f
980,980,audio_980.wav,0.6104051470756531,0.4509032666683197,0.8690915107727051,0.0616567023098468,0.258686363697052,-0.3892465643584728,0.8414856,0.5481481,0.5921151,0.6689175,0.64573383,0.5869395,-1,9.939811,8.956426,#e3ac7f,9.127582,10.7466755,#ddb97f,11.414473,8.719036,#e7c17f,10.314903,9.980585,#e2b17f,10.520785,11.221539,#e8b27f
981,981,audio_981.wav,0.6104051470756531,0.4509032666683197,0.8628524541854858,0.0874113366007804,0.2524473071098327,-0.3634919300675392,0.9830905,0.9757052,0.6120065,0.5967194,0.64472944,0.65986377,-1,9.095595,-1.1003287,#d62a7f,9.508425,1.6499295,#e3437f,11.683519,-0.08352398,#eb357f,11.837864,0.70576787,#f7297f,11.137527,2.1395686,#f1387f
982,982,audio_982.wav,0.6104051470756531,0.4509032666683197,0.8690270781517029,0.0653767362236976,0.2586219310760498,-0.385526530444622,0.6628209,0.0073438287,0.66675055,0.6705759,0.6443273,0.58466005,-1,10.231453,9.253696,#e7b07f,9.124605,11.169058,#ddbf7f,11.211611,8.91227,#e5c47f,10.305874,10.227802,#e1b57f,10.609121,11.383957,#e9b47f
983,983,audio_983.wav,0.6104051470756531,0.4509032666683197,0.8221271634101868,0.3370049893856048,0.2117220163345337,-0.1138982772827148,0.32657063,0.26121515,0.5004313,0.3678259,0.47553426,0.82535875,-1,1.1200033,-3.5826495,#5a0a7f,2.8507054,-3.4246898,#79017f,3.578305,-2.5683594,#810e7f,3.5806947,-1.764612,#84057f,3.8095734,-1.7303191,#7f047f
984,984,audio_984.wav,0.6104051470756531,0.4509032666683197,0.8687655925750732,0.064898282289505,0.2583604454994201,-0.3860049843788147,0.57797945,0.8553018,0.8023975,0.6568064,0.65037966,0.59939694,-1,9.564939,2.7936554,#dd5d7f,10.961416,5.3140874,#fb737f,13.0184765,3.5280259,#fc6f7f,11.827502,4.573503,#f6627f,11.560007,6.0761814,#f86d7f
985,985,audio_985.wav,0.6104051470756531,0.4509032666683197,0.8689940571784973,0.0618816316127777,0.2585889101028442,-0.389021635055542,0.7683427,0.60553616,0.26552892,0.6694777,0.64467746,0.5873118,-1,11.116082,14.778177,#f5f87f,6.5431266,15.686735,#b4f97f,7.199044,12.183561,#b0f87f,9.627303,15.024602,#d8fb7f,10.454103,16.532602,#e7f97f
986,986,audio_986.wav,0.6104051470756531,0.4509032666683197,0.8671342730522156,0.076213888823986,0.2567291259765625,-0.3746893778443336,0.44271666,0.5679899,0.46639752,0.6287332,0.64878416,0.62890065,-1,6.8923917,-3.9071465,#b3067f,7.678571,-1.369502,#c61c7f,9.156792,-2.5682225,#ca0e7f,9.428054,-1.5419677,#d5087f,9.295561,-0.78962374,#d5107f
987,987,audio_987.wav,0.6104051470756531,0.4509032666683197,0.8684983849525452,0.069225400686264,0.2580932378768921,-0.3816778659820556,0.952271,0.5884597,0.9525389,0.64932543,0.6499245,0.6081699,-1,9.742406,0.7888148,#e0437f,10.734024,3.3671727,#f75a7f,12.636743,1.5937705,#f7507f,12.3522215,2.7433481,#fe477f,11.908896,4.0190363,#fd517f
988,988,audio_988.wav,0.6104051470756531,0.4509032666683197,0.8685377836227417,0.0692781135439872,0.2581326365470886,-0.3816251531243324,0.5692592,0.46850425,0.7078375,0.6520103,0.6509231,0.60469097,-1,9.636971,2.3534527,#de577f,11.019935,4.7200093,#fc6b7f,12.995626,3.0332322,#fc677f,11.980923,4.133221,#f95b7f,11.73525,5.6429667,#fb677f
989,989,audio_989.wav,0.6104051470756531,0.4509032666683197,0.8677964806556702,0.0744811743497848,0.2573913335800171,-0.3764220923185348,0.47554457,0.78630686,0.62787694,0.63698053,0.65335774,0.6191444,-1,8.156386,-2.7178192,#c7167f,8.668884,0.18763554,#d6307f,10.739497,-1.3721844,#df217f,10.853413,-0.6903971,#e9147f,10.393349,0.70131576,#e6247f
990,990,audio_990.wav,0.6104051470756531,0.4509032666683197,0.7940720319747925,0.3358351290225982,0.1836668848991394,-0.1150681376457214,0.22687387,0.015307307,0.70974576,0.24737719,0.3468704,0.87062514,-1,-3.1853108,1.4948838,#174c7f,-1.8145138,-0.12556039,#2e2c7f,-1.5715181,1.3339027,#3d4c7f,-1.3025658,0.8203916,#412a7f,-0.5958422,1.390361,#3a2e7f
991,991,audio_991.wav,0.6104051470756531,0.4509032666683197,0.8690413236618042,0.0601491630077362,0.2586361765861511,-0.3907541036605835,0.698234,0.7705971,0.30612397,0.6688646,0.64565223,0.58767617,-1,11.048447,13.5217085,#f4e77f,7.5685844,14.612426,#c4eb7f,8.584489,11.752472,#c2f17f,9.758303,13.6318035,#dae77f,10.393984,15.295902,#e6e97f
992,992,audio_992.wav,0.6104051470756531,0.4509032666683197,0.8026321530342102,0.3352870047092438,0.1922270059585571,-0.1156162619590759,0.12857103,0.75156593,0.08404982,0.2767862,0.38485947,0.8633651,-1,-4.089661,7.269202,#09977f,-2.8556128,4.675012,#1d6a7f,-4.537275,6.5053487,#179e7f,-4.440005,5.852582,#15747f,-3.1998966,6.363469,#12717f
993,993,audio_993.wav,0.6104051470756531,0.4509032666683197,0.869036078453064,0.0581903904676437,0.2586309313774109,-0.3927128762006759,0.72590876,0.6837416,0.09598476,0.6679097,0.6456368,0.5884413,-1,11.071021,14.883599,#f4f97f,6.60678,15.744393,#b5fa7f,7.385918,12.144337,#b3f87f,9.7998495,14.76487,#daf77f,10.486028,16.630735,#e7fb7f
994,994,audio_994.wav,0.6104051470756531,0.4509032666683197,0.8537626266479492,0.3161756098270416,0.2433574795722961,-0.134727656841278,0.454305,0.44380563,0.010816991,0.5280628,0.61164683,0.7191488,-1,7.5540895,-3.4784577,#be0c7f,8.042741,-0.87496436,#cc227f,9.8123,-2.1579268,#d2147f,10.008609,-1.3598785,#dd0a7f,9.789234,-0.15695655,#dc197f
995,995,audio_995.wav,0.6104051470756531,0.4509032666683197,0.8665849566459656,0.0911868438124656,0.2561798095703125,-0.359716422855854,0.91865844,0.18333036,0.94767445,0.6266841,0.6512612,0.6296554,-1,9.618368,2.7685523,#de5c7f,10.99734,5.3057876,#fb737f,13.054468,3.521446,#fd6f7f,11.845146,4.5488915,#f7617f,11.569255,6.0866823,#f86d7f
996,996,audio_996.wav,0.6104051470756531,0.4509032666683197,0.7941110730171204,0.3373920619487762,0.1837059259414672,-0.1135112047195434,0.0351848,0.14680725,0.19332713,0.24787349,0.34891328,0.8708219,-1,-4.233716,13.069299,#07e27f,-4.2161465,9.254171,#07a67f,-6.095751,10.999948,#02e57f,-5.863502,11.18446,#02c37f,-4.272274,10.927311,#01ae7f
997,997,audio_997.wav,0.6104051470756531,0.4509032666683197,0.8685024380683899,0.0673086270689964,0.2580972909927368,-0.3835946395993233,0.9349793,0.37911147,0.046881855,0.651171,0.6514651,0.6050641,-1,9.041724,1.7045903,#d54f7f,10.251122,4.208357,#ef647f,12.229032,2.4607117,#f25e7f,11.462348,3.353352,#f1507f,11.227086,4.8421845,#f35c7f
