,id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_drive,p_muffle,p_output_db,p_hat_drive,p_hat_muffle,p_hat_output_db,class,x_emb_n=0,y_emb_n=0,colour_n=0,x_emb_n=5,y_emb_n=5,colour_n=5,x_emb_n=10,y_emb_n=10,colour_n=10,x_emb_n=25,y_emb_n=25,colour_n=25,x_emb_n=100,y_emb_n=100,colour_n=100
560,560,audio_560.wav,0.6104051470756531,0.4509032666683197,0.5023859739303589,0.5736199617385864,-0.1080191731452941,0.1227166950702667,0.2649814,0.5606159,0.03400874,0.72005296,0.5171203,0.4509083,-1,2.2543664,11.630982,#99657f,1.7219038,15.553256,#9c6b7f,7.0647087,13.717163,#895d7f,7.2960935,18.139666,#67627f,6.046852,16.764013,#97727f
561,561,audio_561.wav,0.6104051470756531,0.4509032666683197,0.5632058382034302,0.4925024807453155,-0.0471993088722229,0.0415992140769958,0.2148633,0.07656646,0.98150766,0.35734895,0.24028249,0.43190134,-1,-1.206127,11.482853,#245e7f,-1.8879725,16.089245,#21877f,3.9336028,15.456754,#21d97f,10.631118,19.061886,#d89a7f,2.7064085,16.99322,#257f7f
562,562,audio_562.wav,0.6104051470756531,0.4509032666683197,0.4568068385124206,0.616098165512085,-0.1535983085632324,0.1651948988437652,0.16858983,0.95458066,0.9795821,0.7536268,0.77089065,0.5247938,-1,4.3471413,13.321456,#e0b57f,3.956158,16.474476,#e99c7f,9.793395,13.977698,#e4707f,5.2891374,18.998066,#23967f,8.283511,17.696226,#e4a67f
563,563,audio_563.wav,0.6104051470756531,0.4509032666683197,0.4568004310131073,0.6161990761756897,-0.1536047160625457,0.16529580950737,0.38057047,0.9940846,0.37787318,0.7672221,0.76928747,0.5349594,-1,4.662604,13.706676,#ebc87f,4.2594004,17.02416,#f3b97f,10.107931,14.342911,#ee8a7f,4.6723676,19.658922,#0ebe7f,8.695294,17.944769,#f2b47f
564,564,audio_564.wav,0.6104051470756531,0.4509032666683197,0.5561482906341553,0.5325127840042114,-0.0542568564414978,0.0816095173358917,0.4373567,0.07986772,0.505495,0.4463687,0.27246916,0.4240753,-1,-1.4551017,11.279482,#1b547f,-2.1067214,15.464208,#1a667f,3.6939662,15.232249,#19c97f,11.127129,18.711323,#e9857f,2.515835,16.364513,#1f5c7f
565,565,audio_565.wav,0.6104051470756531,0.4509032666683197,0.5105010271072388,0.5684999227523804,-0.0999041199684143,0.1175966560840606,0.44139653,0.32889587,0.93353266,0.66756535,0.4800655,0.43029833,-1,0.8381847,12.026158,#69777f,0.3317846,15.854186,#6d7b7f,6.0000796,14.407968,#668e7f,8.517569,18.63912,#91807f,4.7408442,16.958464,#6b7d7f
566,566,audio_566.wav,0.6104051470756531,0.4509032666683197,0.4886073172092438,0.5873652696609497,-0.1217978298664093,0.13646200299263,0.54152656,0.5750882,0.5618897,0.73034143,0.59120786,0.46643305,-1,2.0609634,13.924761,#92d27f,1.9381658,17.65681,#a4db7f,7.874792,15.574252,#a4e27f,7.246898,20.263533,#66e27f,6.0825195,18.468891,#98d17f
567,567,audio_567.wav,0.6104051470756531,0.4509032666683197,0.4600059390068054,0.6220353841781616,-0.1503992080688476,0.1711321175098419,0.91885185,0.7887515,0.13951671,0.7632539,0.75109047,0.52636075,-1,4.087085,14.83947,#d7fe7f,3.6968696,17.698704,#e0dd7f,9.567147,14.832418,#dcad7f,5.3706436,19.585081,#26b97f,8.0490265,18.706066,#dcde7f
568,568,audio_568.wav,0.6104051470756531,0.4509032666683197,0.4521522223949432,0.6204882264137268,-0.1582529246807098,0.1695849597454071,0.06596184,0.9881156,0.81092197,0.7408675,0.80116594,0.5293724,-1,4.0976644,12.534179,#d7907f,3.5963967,15.733708,#dc747f,8.846758,13.08883,#c4307f,5.5754123,17.927176,#2d567f,8.068957,16.781313,#dc737f
569,569,audio_569.wav,0.6104051470756531,0.4509032666683197,0.4502373933792114,0.6266482472419739,-0.1601677536964416,0.1757449805736541,0.2866571,0.9622144,0.7739297,0.76464,0.8139672,0.55192685,-1,4.410487,13.31954,#e2b57f,3.606602,17.037745,#ddba7f,9.477751,14.192022,#d97f7f,5.3781376,19.33941,#26aa7f,8.013421,18.090591,#dabc7f
570,570,audio_570.wav,0.6104051470756531,0.4509032666683197,0.5148522257804871,0.5638836622238159,-0.095552921295166,0.1129803955554962,0.28111744,0.40752447,0.016246915,0.6634447,0.45938423,0.4264504,-1,0.62862045,12.599498,#62937f,0.33474016,16.493929,#6d9d7f,6.186398,14.961422,#6cb67f,8.341066,19.102324,#8b9c7f,4.847967,17.587719,#6ea07f
571,571,audio_571.wav,0.6104051470756531,0.4509032666683197,0.5212142467498779,0.5595564246177673,-0.0891909003257751,0.1086531579494476,0.30405205,0.36222202,0.9332229,0.7028716,0.4298489,0.4331123,-1,0.7134278,12.256786,#65827f,0.261669,16.259518,#6a907f,6.2082777,15.1310215,#6dc27f,8.683494,19.123108,#969d7f,4.56522,17.717426,#65a77f
572,572,audio_572.wav,0.6104051470756531,0.4509032666683197,0.5822917819023132,0.4688270986080169,-0.0281133651733398,0.0179238319396972,0.016694725,0.02118349,0.6310581,0.083276354,0.14605601,0.48766133,-1,0.41087067,9.740982,#5a0a7f,-0.2956969,13.620423,#57047f,4.5956798,12.565851,#370b7f,9.629059,16.754856,#b60f7f,4.1739845,14.837743,#57087f
573,573,audio_573.wav,0.6104051470756531,0.4509032666683197,0.568225622177124,0.530132532119751,-0.042179524898529,0.0792292654514312,0.7361761,0.021183848,0.45564783,0.41152322,0.21652058,0.4262054,-1,-1.9394221,11.775943,#0b6b7f,-2.3555949,15.581403,#116c7f,3.5938327,15.011591,#16ba7f,11.319228,19.032816,#f0987f,2.2111008,16.645168,#146c7f
574,574,audio_574.wav,0.6104051470756531,0.4509032666683197,0.5747669339179993,0.4693504571914673,-0.0356382131576538,0.0184471905231475,0.06304222,0.10181713,0.77918476,0.080498815,0.18393858,0.4905599,-1,0.28625035,9.626052,#56057f,-0.4525543,13.720735,#52097f,4.4803457,12.648871,#33117f,9.613962,16.62721,#b6087f,4.010035,14.950161,#520e7f
575,575,audio_575.wav,0.6104051470756531,0.4509032666683197,0.4774108827114105,0.5997635722160339,-0.1329942643642425,0.1488603055477142,0.0013744831,0.6729134,0.6642477,0.6678487,0.64972997,0.45281333,-1,3.501389,11.131461,#c34d7f,2.678308,14.848209,#bd457f,7.624634,12.607584,#9c0e7f,6.5587864,17.253923,#4e2d7f,6.9121113,15.914012,#b5437f
576,576,audio_576.wav,0.6104051470756531,0.4509032666683197,0.5469056367874146,0.5402174592018127,-0.0634995102882385,0.089314192533493,0.78141934,0.028049588,0.9065043,0.48961768,0.31272787,0.4195776,-1,-1.8940643,11.620857,#0c647f,-2.3870914,15.6136,#106e7f,3.4746284,15.124931,#12c27f,11.265946,19.094027,#ee9c7f,1.9876344,16.609545,#0d6a7f
577,577,audio_577.wav,0.6104051470756531,0.4509032666683197,0.4962220191955566,0.5795086026191711,-0.1141831278800964,0.1286053359508514,0.95469475,0.63211113,0.20600605,0.7263441,0.5520129,0.45859492,-1,2.7339776,13.619391,#a9c37f,2.4486167,17.280672,#b5c77f,8.352913,14.734402,#b4a67f,6.724927,19.869932,#54ca7f,6.7640066,18.161852,#b0c07f
578,578,audio_578.wav,0.6104051470756531,0.4509032666683197,0.5023771524429321,0.5700327754020691,-0.1080279946327209,0.1191295087337493,0.25769138,0.58830565,0.7846249,0.6889191,0.52079546,0.4403927,-1,2.2841234,11.923693,#9a737f,1.3066314,15.916115,#8e7e7f,7.0766,13.923232,#8a6c7f,7.408987,18.416216,#6b737f,5.8481784,16.93217,#907c7f
579,579,audio_579.wav,0.6104051470756531,0.4509032666683197,0.5450336933135986,0.5487772226333618,-0.0653714537620544,0.0978739559650421,0.5648929,0.0003696084,0.57237166,0.49989918,0.3204912,0.4187639,-1,-1.905976,11.321598,#0c567f,-2.5764027,15.564881,#0a6b7f,3.3396037,15.09692,#0dc07f,11.232254,18.987701,#ed957f,1.8819782,16.886385,#09797f
580,580,audio_580.wav,0.6104051470756531,0.4509032666683197,0.4548053741455078,0.6180826425552368,-0.1555997729301452,0.1671793758869171,0.05316931,0.8552826,0.84421915,0.73069,0.7838303,0.51529765,-1,4.0339875,11.590583,#d5637f,3.2227218,15.1602335,#d0567f,8.252873,12.736678,#b1177f,5.991398,17.414145,#3b377f,7.486041,16.081144,#c84c7f
581,581,audio_581.wav,0.6104051470756531,0.4509032666683197,0.5330916047096252,0.5502470135688782,-0.0773135423660278,0.0993437469005584,0.089864194,0.19470274,0.72508204,0.52316684,0.37438622,0.42457694,-1,0.29912058,9.8948345,#57127f,-0.34747598,13.921148,#56147f,4.703198,12.85284,#3b1f7f,9.704699,16.862524,#b9167f,4.0679684,15.00277,#54117f
582,582,audio_582.wav,0.6104051470756531,0.4509032666683197,0.4792370498180389,0.5976706743240356,-0.1311680972576141,0.1467674076557159,0.87589467,0.69285697,0.9448,0.7374135,0.6373174,0.47902516,-1,3.0940225,14.092034,#b5da7f,2.7068253,18.051758,#bef07f,9.065709,15.338267,#ccd17f,6.0714064,20.589947,#3ef57f,7.1585007,18.926718,#bdea7f
583,583,audio_583.wav,0.6104051470756531,0.4509032666683197,0.5863198637962341,0.466611385345459,-0.0240852832794189,0.0157081186771392,0.0040798187,0.07865852,0.8912587,0.066738516,0.12859479,0.4932382,-1,0.48526427,9.562502,#5d027f,-0.10161353,13.751318,#5e0b7f,4.769021,12.547296,#3d097f,9.42827,16.565315,#b0047f,4.1106515,14.785486,#55057f
584,584,audio_584.wav,0.6104051470756531,0.4509032666683197,0.5272326469421387,0.5550757646560669,-0.0831725001335144,0.1041724979877471,0.76098776,0.32527977,0.022796452,0.6652737,0.4019376,0.4200256,-1,0.6745851,13.364164,#63b77f,0.29575714,17.268696,#6cc67f,6.3053513,15.851394,#70f67f,8.7587,20.0586,#99d67f,4.6715746,18.394665,#68cd7f
585,585,audio_585.wav,0.6104051470756531,0.4509032666683197,0.5315183401107788,0.5526641607284546,-0.0788868069648742,0.1017608940601348,0.7093419,0.21882844,0.3084699,0.6075433,0.382048,0.4115543,-1,-0.44994977,11.931035,#3d737f,-1.1198938,16.1732,#3b8c7f,4.8373847,15.116279,#3fc17f,9.8875475,19.19055,#bfa17f,3.461896,17.169159,#3f897f
586,586,audio_586.wav,0.6104051470756531,0.4509032666683197,0.53421550989151,0.5512092709541321,-0.076189637184143,0.1003060042858123,0.2848304,0.11103952,0.6874079,0.6337054,0.36793226,0.41137955,-1,-1.4350817,11.598196,#1c637f,-2.1296113,16.253317,#19907f,3.830278,15.566016,#1ee17f,10.989633,19.32718,#e5aa7f,2.2653787,17.206402,#168b7f
587,587,audio_587.wav,0.6104051470756531,0.4509032666683197,0.5252305865287781,0.5549276471138,-0.085174560546875,0.1040243804454803,0.30518484,0.22637552,0.6935757,0.632113,0.41046613,0.4147215,-1,-0.13661584,11.594529,#48637f,-0.7642788,15.556377,#476b7f,4.8851705,14.22247,#41817f,9.741548,18.383558,#ba717f,3.525487,16.58275,#41687f
588,588,audio_588.wav,0.6104051470756531,0.4509032666683197,0.4985916018486023,0.5769015550613403,-0.1118135452270507,0.1259982883930206,0.3043828,0.47799093,0.4123785,0.7058934,0.53941095,0.4474962,-1,1.6354241,12.071229,#847a7f,1.2603512,15.816787,#8d797f,6.7456737,14.177414,#7f7e7f,7.7995787,18.577589,#787d7f,5.417639,17.23559,#828c7f
589,589,audio_589.wav,0.6104051470756531,0.4509032666683197,0.4905718564987182,0.5849701166152954,-0.1198332905769348,0.1340668499469757,0.23695648,0.6252755,0.9978283,0.736044,0.5803322,0.46776032,-1,2.795658,12.512315,#ab8f7f,2.3737626,16.198877,#b38d7f,7.917016,14.101758,#a5797f,6.762802,18.660418,#55827f,6.707192,17.169714,#ae897f
590,590,audio_590.wav,0.6104051470756531,0.4509032666683197,0.4996047019958496,0.5761569142341614,-0.1108004450798034,0.1252536475658416,0.3008721,0.49458998,0.42263508,0.7250867,0.53492445,0.45573696,-1,2.4133549,13.00814,#9ea67f,2.1891654,16.358065,#ac967f,7.6512947,14.535894,#9d987f,6.9823246,19.247025,#5da57f,6.4267864,17.556759,#a49e7f
591,591,audio_591.wav,0.6104051470756531,0.4509032666683197,0.5296006798744202,0.5548688769340515,-0.0808044672012329,0.1039656102657318,0.6881479,0.34551692,0.38239098,0.64753157,0.3859272,0.4152463,-1,-0.35665312,12.432775,#408b7f,-0.78678083,16.00241,#47837f,5.300362,15.252262,#4fcb7f,9.559917,18.962769,#b4947f,3.8220747,17.320518,#4b917f
592,592,audio_592.wav,0.6104051470756531,0.4509032666683197,0.4584244191646576,0.6233623623847961,-0.1519807279109954,0.1724590957164764,0.0022029877,0.782039,0.78979874,0.69968444,0.76087797,0.4904896,-1,3.8824208,11.405282,#d05a7f,3.015232,14.956941,#c84b7f,8.058667,12.737694,#aa177f,6.2501707,17.28099,#442f7f,7.3911815,15.975264,#c5477f
593,593,audio_593.wav,0.6104051470756531,0.4509032666683197,0.4792427122592926,0.5979878902435303,-0.1311624348163604,0.1470846235752105,0.10211283,0.65008223,0.47719306,0.6899133,0.6381012,0.45658296,-1,3.071005,12.366912,#b5887f,2.2288706,15.647984,#ae707f,7.565295,13.635307,#9a577f,6.8229265,18.3398,#576e7f,6.7434015,16.788435,#af747f
594,594,audio_594.wav,0.6104051470756531,0.4509032666683197,0.4635042250156402,0.6180734634399414,-0.1469009220600128,0.1671701967716217,0.85110605,0.66782594,0.9558135,0.74607885,0.72918105,0.5068328,-1,1.7676603,13.536503,#88bf7f,1.456442,17.154736,#93c07f,7.6285667,15.725858,#9ced7f,7.567152,19.985546,#70d17f,5.874269,18.451916,#91d07f
595,595,audio_595.wav,0.6104051470756531,0.4509032666683197,0.4721710979938507,0.6054639220237732,-0.1382340490818023,0.1545606553554535,0.031061172,0.8104843,0.66366905,0.7103995,0.67891365,0.4728922,-1,3.5536978,11.200813,#c5507f,2.6773562,14.815377,#bd437f,7.5639844,12.719279,#9a167f,6.568406,17.171415,#4f287f,6.978699,15.810198,#b73d7f
596,596,audio_596.wav,0.6104051470756531,0.4509032666683197,0.4844276010990143,0.5918760895729065,-0.1259775459766388,0.1409728229045868,0.50965923,0.672125,0.56105196,0.7418598,0.61318654,0.4783967,-1,2.8613214,13.148937,#aead7f,2.3687806,16.780212,#b2ac7f,8.374635,14.664429,#b5a17f,6.4747615,19.533573,#4bb67f,7.005422,17.849293,#b8af7f
597,597,audio_597.wav,0.6104051470756531,0.4509032666683197,0.4757623672485351,0.6019530892372131,-0.1346427798271179,0.1510498225688934,0.046717048,0.71378726,0.86724806,0.7233242,0.65790004,0.47432864,-1,3.6211073,11.345134,#c7577f,2.8772826,14.971844,#c44c7f,7.8179955,12.740428,#a2177f,6.385823,17.264502,#482e7f,7.25115,15.909112,#c0437f
598,598,audio_598.wav,0.6104051470756531,0.4509032666683197,0.5188661813735962,0.5609015226364136,-0.0915389657020568,0.1099982559680938,0.73032194,0.38835436,0.92248106,0.6882667,0.43897736,0.42973968,-1,0.81411463,12.044304,#68787f,0.15804376,15.871432,#677c7f,5.9209533,14.633252,#639f7f,8.661757,18.65835,#96827f,4.617369,17.15793,#66887f
599,599,audio_599.wav,0.6104051470756531,0.4509032666683197,0.5362759828567505,0.5531430244445801,-0.0741291642189025,0.1022397577762603,0.11732769,0.28779233,0.94168967,0.52138126,0.35736603,0.42062324,-1,1.2557304,10.681385,#77377f,0.60675913,14.655135,#763b7f,5.6667447,13.330017,#5b417f,8.603143,17.4064,#94367f,4.9002776,15.80128,#703d7f
600,600,audio_600.wav,0.6104051470756531,0.4509032666683197,0.452318787574768,0.6243897676467896,-0.158086359500885,0.1734865009784698,0.53440744,0.9691197,0.33649802,0.75917196,0.79673713,0.53983164,-1,4.6098013,14.551147,#e9f07f,4.1378427,18.097538,#eff27f,10.185445,15.239179,#f1ca7f,5.1790123,20.565872,#1ff47f,8.522563,19.123028,#ecf57f
601,601,audio_601.wav,0.6104051470756531,0.4509032666683197,0.45523601770401,0.6177862882614136,-0.155169129371643,0.1668830215930938,0.60043365,0.89614266,0.70685434,0.752517,0.7787678,0.52798116,-1,3.9608583,13.626145,#d3c47f,3.279618,17.50357,#d1d37f,9.413986,14.865054,#d7af7f,5.2479496,19.748901,#22c37f,8.001524,18.79481,#dae37f
602,602,audio_602.wav,0.6104051470756531,0.4509032666683197,0.5513693690299988,0.4912786185741424,-0.0590357780456543,0.0403753519058227,0.9538582,0.022288024,0.36285526,0.30268213,0.28942367,0.4467746,-1,-2.1275234,11.514818,#045f7f,-2.6395383,15.813358,#07797f,3.2965872,15.499803,#0cdd7f,11.427285,19.217382,#f4a37f,1.9105738,16.981049,#0a7e7f
603,603,audio_603.wav,0.6104051470756531,0.4509032666683197,0.4612162411212921,0.6205241680145264,-0.1491889059543609,0.1696209013462066,0.28738332,0.76089627,0.83448875,0.7338587,0.7437747,0.5033038,-1,4.2264104,13.012542,#dca67f,3.437842,16.320024,#d7947f,9.145997,13.943304,#ce6d7f,5.7689333,19.139374,#339e7f,7.658938,17.563887,#ce9f7f
604,604,audio_604.wav,0.6104051470756531,0.4509032666683197,0.4489575922489166,0.6282200217247009,-0.1614475548267364,0.1773167550563812,0.50287235,0.81224877,0.75563735,0.7465781,0.8227991,0.5438683,-1,4.7839246,14.153759,#efdd7f,4.163663,17.137287,#f0bf7f,9.94598,13.886418,#e9697f,4.5263147,19.066532,#099a7f,8.467442,18.232044,#eac47f
605,605,audio_605.wav,0.6104051470756531,0.4509032666683197,0.5491491556167603,0.4947879612445831,-0.0612559914588928,0.0438846945762634,0.09174049,0.15865934,0.052052915,0.23380518,0.2962644,0.45675474,-1,-0.23762484,10.467459,#442d7f,-0.9713426,14.367431,#402b7f,4.2825947,13.652516,#2d587f,10.171497,17.510101,#c93d7f,3.530214,15.604268,#41327f
606,606,audio_606.wav,0.6104051470756531,0.4509032666683197,0.4618349969387054,0.6199541091918945,-0.1485701501369476,0.1690508425235748,0.22971123,0.74923563,0.2783211,0.74585783,0.73735917,0.50960803,-1,4.1758857,13.215848,#dab07f,3.5416534,16.675295,#daa77f,9.1451645,13.97113,#ce6f7f,5.8305125,18.968561,#36947f,7.8784013,17.520638,#d69c7f
607,607,audio_607.wav,0.6104051470756531,0.4509032666683197,0.518839418888092,0.5626507997512817,-0.091565728187561,0.111747533082962,0.14598835,0.47934443,0.7294372,0.65460604,0.43644157,0.42168227,-1,1.9632506,11.075601,#8f4a7f,1.1467046,14.935874,#894a7f,6.3307395,13.303334,#713f7f,8.009771,17.487421,#803b7f,5.3792686,16.028088,#804a7f
608,608,audio_608.wav,0.6104051470756531,0.4509032666683197,0.4549245536327362,0.6182835102081299,-0.1554805934429168,0.1673802435398101,0.11328596,0.8674916,0.8149124,0.74988025,0.7830087,0.52645814,-1,4.1971,12.474622,#db8d7f,3.5751543,15.753211,#dc757f,8.878279,13.081095,#c5307f,5.5232687,18.138681,#2b627f,8.010009,16.642262,#da6c7f
609,609,audio_609.wav,0.6104051470756531,0.4509032666683197,0.4946529567241668,0.580845296382904,-0.1157521903514862,0.1299420297145843,0.10359055,0.6087643,0.98549336,0.72362995,0.5577819,0.4583565,-1,2.3881135,11.613582,#9d647f,1.8010232,15.331333,#9f5f7f,7.044411,13.55077,#88517f,7.322608,17.923937,#68557f,6.0299907,16.562775,#97677f
610,610,audio_610.wav,0.6104051470756531,0.4509032666683197,0.46018847823143,0.6217445135116577,-0.150216668844223,0.170841246843338,0.4686529,0.79588616,0.9894912,0.749672,0.7462598,0.5148239,-1,3.4297373,13.696864,#c1c77f,3.035459,17.155687,#c9c07f,9.186304,14.577651,#d09b7f,5.705474,19.649559,#31bd7f,7.575791,18.224882,#cbc37f
611,611,audio_611.wav,0.6104051470756531,0.4509032666683197,0.4616082310676574,0.6202003359794617,-0.1487969160079956,0.1692970693111419,0.4884389,0.80442566,0.8164492,0.75032043,0.7413683,0.51321423,-1,3.1353297,13.437537,#b7bb7f,2.5872297,17.354944,#bacb7f,8.699006,14.3571615,#bf8b7f,5.9402432,19.591295,#39ba7f,7.209483,18.061455,#bfba7f
612,612,audio_612.wav,0.6104051470756531,0.4509032666683197,0.5339141488075256,0.5503044128417969,-0.0764909982681274,0.0994011461734771,0.4815725,0.05272889,0.79898614,0.6095897,0.371211,0.41120732,-1,-2.0418549,11.217124,#07517f,-2.717311,15.688049,#05727f,3.2061956,15.194326,#09c77f,11.424576,18.647707,#f3817f,1.7461971,16.820023,#04757f
613,613,audio_613.wav,0.6104051470756531,0.4509032666683197,0.5293142199516296,0.5551429390907288,-0.0810909271240234,0.104239672422409,0.5378044,0.26844198,0.1909923,0.6570124,0.39235383,0.41600257,-1,1.0899415,11.851035,#716f7f,0.2488791,15.822976,#6a797f,5.8118515,14.5493,#60997f,8.536753,18.71177,#91857f,4.628499,16.940298,#677c7f
614,614,audio_614.wav,0.6104051470756531,0.4509032666683197,0.5493914484977722,0.538327693939209,-0.0610136985778808,0.0874244272708892,0.6111289,0.11189431,0.51577127,0.45933926,0.30160117,0.4245984,-1,-2.1199384,11.431752,#055b7f,-2.873432,15.78057,#00777f,3.201968,15.326196,#09d07f,11.596572,19.124529,#f99e7f,1.7421634,16.965345,#047e7f
615,615,audio_615.wav,0.6104051470756531,0.4509032666683197,0.5557271838188171,0.4902303218841553,-0.0546779632568359,0.0393270552158355,0.44716567,0.064068735,0.22274965,0.331847,0.27246237,0.44308493,-1,-1.9374923,11.3594675,#0b587f,-2.838307,15.791183,#01777f,3.382204,15.522482,#0fde7f,11.442357,19.07423,#f49a7f,1.900016,17.037796,#0a827f
616,616,audio_616.wav,0.6104051470756531,0.4509032666683197,0.5185466408729553,0.561230480670929,-0.0918585062026977,0.1103272140026092,0.23594362,0.43874943,0.9814919,0.6707143,0.4424403,0.4251822,-1,1.44892,12.046,#7e787f,0.8207902,15.828537,#7e797f,6.334084,14.197422,#717f7f,8.115607,18.597275,#837e7f,5.2352123,17.10567,#7c857f
617,617,audio_617.wav,0.6104051470756531,0.4509032666683197,0.452318787574768,0.6243897676467896,-0.158086359500885,0.1734865009784698,0.4496721,0.96077114,0.014546871,0.75943905,0.7963169,0.5393727,-1,4.5364146,13.506889,#e6be7f,4.0344076,16.788857,#ebad7f,9.720743,14.148113,#e17c7f,5.1506033,19.189474,#1ea17f,8.224761,18.019064,#e2b87f
618,618,audio_618.wav,0.6104051470756531,0.4509032666683197,0.5167485475540161,0.5625647902488708,-0.0936565995216369,0.1116615235805511,0.20565134,0.42024606,0.095072806,0.67578477,0.4498242,0.4269706,-1,1.4834104,11.753226,#7f6a7f,1.0004932,15.477198,#84677f,6.2836266,14.006735,#6f727f,8.160352,18.183481,#85657f,4.9935803,16.66038,#736d7f
